"Titre de tracé : 21745242"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 21745242, SEN S/N: 21745242, LBL: Petite Balme 2)","Fin de fichier (LGR S/N: 21745242)"
1248,02/18/24 10:00:00 AM,1.548,
1249,02/18/24 12:00:00 PM,1.548,
1250,02/18/24 02:00:00 PM,1.548,
1251,02/18/24 04:00:00 PM,1.548,
1252,02/18/24 06:00:00 PM,1.548,
1253,02/18/24 08:00:00 PM,1.548,
1254,02/18/24 10:00:00 PM,1.548,
1255,02/19/24 12:00:00 AM,1.548,
1256,02/19/24 02:00:00 AM,1.548,
1257,02/19/24 04:00:00 AM,1.548,
1258,02/19/24 06:00:00 AM,1.548,
1259,02/19/24 08:00:00 AM,1.548,
1260,02/19/24 10:00:00 AM,1.548,
1261,02/19/24 12:00:00 PM,1.548,
1262,02/19/24 02:00:00 PM,1.548,
1263,02/19/24 04:00:00 PM,1.548,
1264,02/19/24 06:00:00 PM,1.548,
1265,02/19/24 08:00:00 PM,1.548,
1266,02/19/24 10:00:00 PM,1.548,
1267,02/20/24 12:00:00 AM,1.548,
1268,02/20/24 02:00:00 AM,1.548,
1269,02/20/24 04:00:00 AM,1.548,
1270,02/20/24 06:00:00 AM,1.548,
1271,02/20/24 08:00:00 AM,1.548,
1272,02/20/24 10:00:00 AM,1.548,
1273,02/20/24 12:00:00 PM,1.548,
1274,02/20/24 02:00:00 PM,1.548,
1275,02/20/24 04:00:00 PM,1.548,
1276,02/20/24 06:00:00 PM,1.548,
1277,02/20/24 08:00:00 PM,1.548,
1278,02/20/24 10:00:00 PM,1.548,
1279,02/21/24 12:00:00 AM,1.548,
1280,02/21/24 02:00:00 AM,1.548,
1281,02/21/24 04:00:00 AM,1.548,
1282,02/21/24 06:00:00 AM,1.548,
1283,02/21/24 08:00:00 AM,1.548,
1284,02/21/24 10:00:00 AM,1.548,
1285,02/21/24 12:00:00 PM,1.548,
1286,02/21/24 02:00:00 PM,1.548,
1287,02/21/24 04:00:00 PM,1.548,
1288,02/21/24 06:00:00 PM,1.548,
1289,02/21/24 08:00:00 PM,1.548,
1290,02/21/24 10:00:00 PM,1.548,
1291,02/22/24 12:00:00 AM,1.548,
1292,02/22/24 02:00:00 AM,1.548,
1293,02/22/24 04:00:00 AM,1.548,
1294,02/22/24 06:00:00 AM,1.548,
1295,02/22/24 08:00:00 AM,1.548,
1296,02/22/24 10:00:00 AM,1.548,
1297,02/22/24 12:00:00 PM,1.548,
1298,02/22/24 02:00:00 PM,1.548,
1299,02/22/24 04:00:00 PM,1.548,
1300,02/22/24 06:00:00 PM,1.548,
1301,02/22/24 08:00:00 PM,1.548,
1302,02/22/24 10:00:00 PM,1.548,
1303,02/23/24 12:00:00 AM,1.548,
1304,02/23/24 02:00:00 AM,1.548,
1305,02/23/24 04:00:00 AM,1.548,
1306,02/23/24 06:00:00 AM,1.548,
1307,02/23/24 08:00:00 AM,1.548,
1308,02/23/24 10:00:00 AM,1.548,
1309,02/23/24 12:00:00 PM,1.548,
1310,02/23/24 02:00:00 PM,1.548,
1311,02/23/24 04:00:00 PM,1.548,
1312,02/23/24 06:00:00 PM,1.548,
1313,02/23/24 08:00:00 PM,1.548,
1314,02/23/24 10:00:00 PM,1.548,
1315,02/24/24 12:00:00 AM,1.548,
1316,02/24/24 02:00:00 AM,1.548,
1317,02/24/24 04:00:00 AM,1.548,
1318,02/24/24 06:00:00 AM,1.548,
1319,02/24/24 08:00:00 AM,1.548,
1320,02/24/24 10:00:00 AM,1.548,
1321,02/24/24 12:00:00 PM,1.548,
1322,02/24/24 02:00:00 PM,1.548,
1323,02/24/24 04:00:00 PM,1.548,
1324,02/24/24 06:00:00 PM,1.548,
1325,02/24/24 08:00:00 PM,1.548,
1326,02/24/24 10:00:00 PM,1.548,
1327,02/25/24 12:00:00 AM,1.548,
1328,02/25/24 02:00:00 AM,1.548,
1329,02/25/24 04:00:00 AM,1.548,
1330,02/25/24 06:00:00 AM,1.548,
1331,02/25/24 08:00:00 AM,1.548,
1332,02/25/24 10:00:00 AM,1.548,
1333,02/25/24 12:00:00 PM,1.548,
1334,02/25/24 02:00:00 PM,1.548,
1335,02/25/24 04:00:00 PM,1.548,
1336,02/25/24 06:00:00 PM,1.548,
1337,02/25/24 08:00:00 PM,1.548,
1338,02/25/24 10:00:00 PM,1.548,
1339,02/26/24 12:00:00 AM,1.548,
1340,02/26/24 02:00:00 AM,1.548,
1341,02/26/24 04:00:00 AM,1.548,
1342,02/26/24 06:00:00 AM,1.548,
1343,02/26/24 08:00:00 AM,1.548,
1344,02/26/24 10:00:00 AM,1.548,
1345,02/26/24 12:00:00 PM,1.548,
1346,02/26/24 02:00:00 PM,1.548,
1347,02/26/24 04:00:00 PM,1.548,
1348,02/26/24 06:00:00 PM,1.548,
1349,02/26/24 08:00:00 PM,1.548,
1350,02/26/24 10:00:00 PM,1.548,
1351,02/27/24 12:00:00 AM,1.548,
1352,02/27/24 02:00:00 AM,1.548,
1353,02/27/24 04:00:00 AM,1.548,
1354,02/27/24 06:00:00 AM,1.548,
1355,02/27/24 08:00:00 AM,1.548,
1356,02/27/24 10:00:00 AM,1.548,
1357,02/27/24 12:00:00 PM,1.548,
1358,02/27/24 02:00:00 PM,1.548,
1359,02/27/24 04:00:00 PM,1.548,
1360,02/27/24 06:00:00 PM,1.548,
1361,02/27/24 08:00:00 PM,1.548,
1362,02/27/24 10:00:00 PM,1.548,
1363,02/28/24 12:00:00 AM,1.548,
1364,02/28/24 02:00:00 AM,1.548,
1365,02/28/24 04:00:00 AM,1.548,
1366,02/28/24 06:00:00 AM,1.548,
1367,02/28/24 08:00:00 AM,1.548,
1368,02/28/24 10:00:00 AM,1.548,
1369,02/28/24 12:00:00 PM,1.548,
1370,02/28/24 02:00:00 PM,1.548,
1371,02/28/24 04:00:00 PM,1.548,
1372,02/28/24 06:00:00 PM,1.548,
1373,02/28/24 08:00:00 PM,1.548,
1374,02/28/24 10:00:00 PM,1.548,
1375,02/29/24 12:00:00 AM,1.548,
1376,02/29/24 02:00:00 AM,1.548,
1377,02/29/24 04:00:00 AM,1.548,
1378,02/29/24 06:00:00 AM,1.548,
1379,02/29/24 08:00:00 AM,1.548,
1380,02/29/24 10:00:00 AM,1.548,
1381,02/29/24 12:00:00 PM,1.548,
1382,02/29/24 02:00:00 PM,1.548,
1383,02/29/24 04:00:00 PM,1.548,
1384,02/29/24 06:00:00 PM,1.548,
1385,02/29/24 08:00:00 PM,1.548,
1386,02/29/24 10:00:00 PM,1.548,
1387,03/01/24 12:00:00 AM,1.548,
1388,03/01/24 02:00:00 AM,1.548,
1389,03/01/24 04:00:00 AM,1.548,
1390,03/01/24 06:00:00 AM,1.548,
1391,03/01/24 08:00:00 AM,1.548,
1392,03/01/24 10:00:00 AM,1.548,
1393,03/01/24 12:00:00 PM,1.548,
1394,03/01/24 02:00:00 PM,1.548,
1395,03/01/24 04:00:00 PM,1.548,
1396,03/01/24 06:00:00 PM,1.548,
1397,03/01/24 08:00:00 PM,1.548,
1398,03/01/24 10:00:00 PM,1.548,
1399,03/02/24 12:00:00 AM,1.548,
1400,03/02/24 02:00:00 AM,1.548,
1401,03/02/24 04:00:00 AM,1.548,
1402,03/02/24 06:00:00 AM,1.548,
1403,03/02/24 08:00:00 AM,1.548,
1404,03/02/24 10:00:00 AM,1.548,
1405,03/02/24 12:00:00 PM,1.548,
1406,03/02/24 02:00:00 PM,1.548,
1407,03/02/24 04:00:00 PM,1.548,
1408,03/02/24 06:00:00 PM,1.548,
1409,03/02/24 08:00:00 PM,1.548,
1410,03/02/24 10:00:00 PM,1.548,
1411,03/03/24 12:00:00 AM,1.548,
1412,03/03/24 02:00:00 AM,1.548,
1413,03/03/24 04:00:00 AM,1.548,
1414,03/03/24 06:00:00 AM,1.548,
1415,03/03/24 08:00:00 AM,1.548,
1416,03/03/24 10:00:00 AM,1.548,
1417,03/03/24 12:00:00 PM,1.548,
1418,03/03/24 02:00:00 PM,1.548,
1419,03/03/24 04:00:00 PM,1.548,
1420,03/03/24 06:00:00 PM,1.548,
1421,03/03/24 08:00:00 PM,1.548,
1422,03/03/24 10:00:00 PM,1.548,
1423,03/04/24 12:00:00 AM,1.548,
1424,03/04/24 02:00:00 AM,1.548,
1425,03/04/24 04:00:00 AM,1.548,
1426,03/04/24 06:00:00 AM,1.548,
1427,03/04/24 08:00:00 AM,1.548,
1428,03/04/24 10:00:00 AM,1.548,
1429,03/04/24 12:00:00 PM,1.548,
1430,03/04/24 02:00:00 PM,1.548,
1431,03/04/24 04:00:00 PM,1.548,
1432,03/04/24 06:00:00 PM,1.548,
1433,03/04/24 08:00:00 PM,1.548,
1434,03/04/24 10:00:00 PM,1.548,
1435,03/05/24 12:00:00 AM,1.548,
1436,03/05/24 02:00:00 AM,1.548,
1437,03/05/24 04:00:00 AM,1.548,
1438,03/05/24 06:00:00 AM,1.548,
1439,03/05/24 08:00:00 AM,1.548,
1440,03/05/24 10:00:00 AM,1.548,
1441,03/05/24 12:00:00 PM,1.548,
1442,03/05/24 02:00:00 PM,1.548,
1443,03/05/24 04:00:00 PM,1.548,
1444,03/05/24 06:00:00 PM,1.548,
1445,03/05/24 08:00:00 PM,1.548,
1446,03/05/24 10:00:00 PM,1.548,
1447,03/06/24 12:00:00 AM,1.548,
1448,03/06/24 02:00:00 AM,1.548,
1449,03/06/24 04:00:00 AM,1.548,
1450,03/06/24 06:00:00 AM,1.548,
1451,03/06/24 08:00:00 AM,1.548,
1452,03/06/24 10:00:00 AM,1.548,
1453,03/06/24 12:00:00 PM,1.548,
1454,03/06/24 02:00:00 PM,1.548,
1455,03/06/24 04:00:00 PM,1.548,
1456,03/06/24 06:00:00 PM,1.548,
1457,03/06/24 08:00:00 PM,1.548,
1458,03/06/24 10:00:00 PM,1.548,
1459,03/07/24 12:00:00 AM,1.548,
1460,03/07/24 02:00:00 AM,1.548,
1461,03/07/24 04:00:00 AM,1.548,
1462,03/07/24 06:00:00 AM,1.548,
1463,03/07/24 08:00:00 AM,1.548,
1464,03/07/24 10:00:00 AM,1.548,
1465,03/07/24 12:00:00 PM,1.548,
1466,03/07/24 02:00:00 PM,1.548,
1467,03/07/24 04:00:00 PM,1.548,
1468,03/07/24 06:00:00 PM,1.548,
1469,03/07/24 08:00:00 PM,1.548,
1470,03/07/24 10:00:00 PM,1.548,
1471,03/08/24 12:00:00 AM,1.548,
1472,03/08/24 02:00:00 AM,1.548,
1473,03/08/24 04:00:00 AM,1.548,
1474,03/08/24 06:00:00 AM,1.548,
1475,03/08/24 08:00:00 AM,1.548,
1476,03/08/24 10:00:00 AM,1.548,
1477,03/08/24 12:00:00 PM,1.548,
1478,03/08/24 02:00:00 PM,1.548,
1479,03/08/24 04:00:00 PM,1.548,
1480,03/08/24 06:00:00 PM,1.548,
1481,03/08/24 08:00:00 PM,1.548,
1482,03/08/24 10:00:00 PM,1.548,
1483,03/09/24 12:00:00 AM,1.548,
1484,03/09/24 02:00:00 AM,1.548,
1485,03/09/24 04:00:00 AM,1.548,
1486,03/09/24 06:00:00 AM,1.548,
1487,03/09/24 08:00:00 AM,1.548,
1488,03/09/24 10:00:00 AM,1.548,
1489,03/09/24 12:00:00 PM,1.548,
1490,03/09/24 02:00:00 PM,1.548,
1491,03/09/24 04:00:00 PM,1.548,
1492,03/09/24 06:00:00 PM,1.548,
1493,03/09/24 08:00:00 PM,1.548,
1494,03/09/24 10:00:00 PM,1.548,
1495,03/10/24 12:00:00 AM,1.548,
1496,03/10/24 02:00:00 AM,1.548,
1497,03/10/24 04:00:00 AM,1.548,
1498,03/10/24 06:00:00 AM,1.548,
1499,03/10/24 08:00:00 AM,1.548,
1500,03/10/24 10:00:00 AM,1.548,
1501,03/10/24 12:00:00 PM,1.548,
1502,03/10/24 02:00:00 PM,1.548,
1503,03/10/24 04:00:00 PM,1.548,
1504,03/10/24 06:00:00 PM,1.548,
1505,03/10/24 08:00:00 PM,1.548,
1506,03/10/24 10:00:00 PM,1.548,
1507,03/11/24 12:00:00 AM,1.548,
1508,03/11/24 02:00:00 AM,1.548,
1509,03/11/24 04:00:00 AM,1.548,
1510,03/11/24 06:00:00 AM,1.548,
1511,03/11/24 08:00:00 AM,1.548,
1512,03/11/24 10:00:00 AM,1.548,
1513,03/11/24 12:00:00 PM,1.548,
1514,03/11/24 02:00:00 PM,1.548,
1515,03/11/24 04:00:00 PM,1.548,
1516,03/11/24 06:00:00 PM,1.548,
1517,03/11/24 08:00:00 PM,1.548,
1518,03/11/24 10:00:00 PM,1.548,
1519,03/12/24 12:00:00 AM,1.548,
1520,03/12/24 02:00:00 AM,1.548,
1521,03/12/24 04:00:00 AM,1.548,
1522,03/12/24 06:00:00 AM,1.548,
1523,03/12/24 08:00:00 AM,1.548,
1524,03/12/24 10:00:00 AM,1.548,
1525,03/12/24 12:00:00 PM,1.548,
1526,03/12/24 02:00:00 PM,1.548,
1527,03/12/24 04:00:00 PM,1.548,
1528,03/12/24 06:00:00 PM,1.548,
1529,03/12/24 08:00:00 PM,1.548,
1530,03/12/24 10:00:00 PM,1.548,
1531,03/13/24 12:00:00 AM,1.548,
1532,03/13/24 02:00:00 AM,1.548,
1533,03/13/24 04:00:00 AM,1.548,
1534,03/13/24 06:00:00 AM,1.548,
1535,03/13/24 08:00:00 AM,1.548,
1536,03/13/24 10:00:00 AM,1.548,
1537,03/13/24 12:00:00 PM,1.548,
1538,03/13/24 02:00:00 PM,1.548,
1539,03/13/24 04:00:00 PM,1.548,
1540,03/13/24 06:00:00 PM,1.548,
1541,03/13/24 08:00:00 PM,1.548,
1542,03/13/24 10:00:00 PM,1.548,
1543,03/14/24 12:00:00 AM,1.548,
1544,03/14/24 02:00:00 AM,1.548,
1545,03/14/24 04:00:00 AM,1.548,
1546,03/14/24 06:00:00 AM,1.548,
1547,03/14/24 08:00:00 AM,1.548,
1548,03/14/24 10:00:00 AM,1.548,
1549,03/14/24 12:00:00 PM,1.548,
1550,03/14/24 02:00:00 PM,1.548,
1551,03/14/24 04:00:00 PM,1.548,
1552,03/14/24 06:00:00 PM,1.548,
1553,03/14/24 08:00:00 PM,1.548,
1554,03/14/24 10:00:00 PM,1.548,
1555,03/15/24 12:00:00 AM,1.548,
1556,03/15/24 02:00:00 AM,1.548,
1557,03/15/24 04:00:00 AM,1.548,
1558,03/15/24 06:00:00 AM,1.548,
1559,03/15/24 08:00:00 AM,1.548,
1560,03/15/24 10:00:00 AM,1.548,
1561,03/15/24 12:00:00 PM,1.548,
1562,03/15/24 02:00:00 PM,1.548,
1563,03/15/24 04:00:00 PM,1.548,
1564,03/15/24 06:00:00 PM,1.548,
1565,03/15/24 08:00:00 PM,1.548,
1566,03/15/24 10:00:00 PM,1.548,
1567,03/16/24 12:00:00 AM,1.548,
1568,03/16/24 02:00:00 AM,1.548,
1569,03/16/24 04:00:00 AM,1.548,
1570,03/16/24 06:00:00 AM,1.548,
1571,03/16/24 08:00:00 AM,1.548,
1572,03/16/24 10:00:00 AM,1.548,
1573,03/16/24 12:00:00 PM,1.548,
1574,03/16/24 02:00:00 PM,1.548,
1575,03/16/24 04:00:00 PM,1.548,
1576,03/16/24 06:00:00 PM,1.548,
1577,03/16/24 08:00:00 PM,1.548,
1578,03/16/24 10:00:00 PM,1.548,
1579,03/17/24 12:00:00 AM,1.548,
1580,03/17/24 02:00:00 AM,1.548,
1581,03/17/24 04:00:00 AM,1.548,
1582,03/17/24 06:00:00 AM,1.548,
1583,03/17/24 08:00:00 AM,1.548,
1584,03/17/24 10:00:00 AM,1.548,
1585,03/17/24 12:00:00 PM,1.548,
1586,03/17/24 02:00:00 PM,1.548,
1587,03/17/24 04:00:00 PM,1.548,
1588,03/17/24 06:00:00 PM,1.548,
1589,03/17/24 08:00:00 PM,1.548,
1590,03/17/24 10:00:00 PM,1.548,
1591,03/18/24 12:00:00 AM,1.548,
1592,03/18/24 02:00:00 AM,1.548,
1593,03/18/24 04:00:00 AM,1.548,
1594,03/18/24 06:00:00 AM,1.548,
1595,03/18/24 08:00:00 AM,1.548,
1596,03/18/24 10:00:00 AM,1.548,
1597,03/18/24 12:00:00 PM,1.548,
1598,03/18/24 02:00:00 PM,1.548,
1599,03/18/24 04:00:00 PM,1.548,
1600,03/18/24 06:00:00 PM,1.548,
1601,03/18/24 08:00:00 PM,1.548,
1602,03/18/24 10:00:00 PM,1.548,
1603,03/19/24 12:00:00 AM,1.548,
1604,03/19/24 02:00:00 AM,1.548,
1605,03/19/24 04:00:00 AM,1.548,
1606,03/19/24 06:00:00 AM,1.548,
1607,03/19/24 08:00:00 AM,1.548,
1608,03/19/24 10:00:00 AM,1.548,
1609,03/19/24 12:00:00 PM,1.548,
1610,03/19/24 02:00:00 PM,1.548,
1611,03/19/24 04:00:00 PM,1.548,
1612,03/19/24 06:00:00 PM,1.548,
1613,03/19/24 08:00:00 PM,1.548,
1614,03/19/24 10:00:00 PM,1.548,
1615,03/20/24 12:00:00 AM,1.548,
1616,03/20/24 02:00:00 AM,1.548,
1617,03/20/24 04:00:00 AM,1.548,
1618,03/20/24 06:00:00 AM,1.548,
1619,03/20/24 08:00:00 AM,1.548,
1620,03/20/24 10:00:00 AM,1.548,
1621,03/20/24 12:00:00 PM,1.548,
1622,03/20/24 02:00:00 PM,1.548,
1623,03/20/24 04:00:00 PM,1.548,
1624,03/20/24 06:00:00 PM,1.656,Enregistré
