"Titre de tracé : 21745243"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 21745243, SEN S/N: 21745243, LBL: Petite Balme 3 ici>)","Coupleur attaché (LGR S/N: 21745243)","Hôte connecté (LGR S/N: 21745243)","Arrêté (LGR S/N: 21745243)","Fin de fichier (LGR S/N: 21745243)"
1096,02/05/24 06:00:00 PM,0.893,,,,
1097,02/05/24 08:00:00 PM,0.893,,,,
1098,02/05/24 10:00:00 PM,0.893,,,,
1099,02/06/24 12:00:00 AM,0.893,,,,
1100,02/06/24 02:00:00 AM,0.893,,,,
1101,02/06/24 04:00:00 AM,0.893,,,,
1102,02/06/24 06:00:00 AM,0.893,,,,
1103,02/06/24 08:00:00 AM,0.893,,,,
1104,02/06/24 10:00:00 AM,0.893,,,,
1105,02/06/24 12:00:00 PM,0.893,,,,
1106,02/06/24 02:00:00 PM,0.893,,,,
1107,02/06/24 04:00:00 PM,0.893,,,,
1108,02/06/24 06:00:00 PM,0.893,,,,
1109,02/06/24 08:00:00 PM,0.893,,,,
1110,02/06/24 10:00:00 PM,0.893,,,,
1111,02/07/24 12:00:00 AM,0.893,,,,
1112,02/07/24 02:00:00 AM,0.893,,,,
1113,02/07/24 04:00:00 AM,0.893,,,,
1114,02/07/24 06:00:00 AM,0.893,,,,
1115,02/07/24 08:00:00 AM,0.893,,,,
1116,02/07/24 10:00:00 AM,0.893,,,,
1117,02/07/24 12:00:00 PM,0.893,,,,
1118,02/07/24 02:00:00 PM,0.893,,,,
1119,02/07/24 04:00:00 PM,0.893,,,,
1120,02/07/24 06:00:00 PM,0.893,,,,
1121,02/07/24 08:00:00 PM,0.893,,,,
1122,02/07/24 10:00:00 PM,0.893,,,,
1123,02/08/24 12:00:00 AM,0.893,,,,
1124,02/08/24 02:00:00 AM,0.893,,,,
1125,02/08/24 04:00:00 AM,0.893,,,,
1126,02/08/24 06:00:00 AM,0.893,,,,
1127,02/08/24 08:00:00 AM,0.893,,,,
1128,02/08/24 10:00:00 AM,0.893,,,,
1129,02/08/24 12:00:00 PM,0.893,,,,
1130,02/08/24 02:00:00 PM,0.893,,,,
1131,02/08/24 04:00:00 PM,0.893,,,,
1132,02/08/24 06:00:00 PM,0.893,,,,
1133,02/08/24 08:00:00 PM,0.893,,,,
1134,02/08/24 10:00:00 PM,0.893,,,,
1135,02/09/24 12:00:00 AM,0.893,,,,
1136,02/09/24 02:00:00 AM,0.893,,,,
1137,02/09/24 04:00:00 AM,0.893,,,,
1138,02/09/24 06:00:00 AM,0.893,,,,
1139,02/09/24 08:00:00 AM,0.893,,,,
1140,02/09/24 10:00:00 AM,0.893,,,,
1141,02/09/24 12:00:00 PM,0.893,,,,
1142,02/09/24 02:00:00 PM,0.893,,,,
1143,02/09/24 04:00:00 PM,0.893,,,,
1144,02/09/24 06:00:00 PM,0.893,,,,
1145,02/09/24 08:00:00 PM,0.893,,,,
1146,02/09/24 10:00:00 PM,0.893,,,,
1147,02/10/24 12:00:00 AM,0.893,,,,
1148,02/10/24 02:00:00 AM,0.893,,,,
1149,02/10/24 04:00:00 AM,0.893,,,,
1150,02/10/24 06:00:00 AM,0.893,,,,
1151,02/10/24 08:00:00 AM,0.893,,,,
1152,02/10/24 10:00:00 AM,0.893,,,,
1153,02/10/24 12:00:00 PM,0.893,,,,
1154,02/10/24 02:00:00 PM,0.893,,,,
1155,02/10/24 04:00:00 PM,0.893,,,,
1156,02/10/24 06:00:00 PM,0.893,,,,
1157,02/10/24 08:00:00 PM,0.893,,,,
1158,02/10/24 10:00:00 PM,0.893,,,,
1159,02/11/24 12:00:00 AM,0.893,,,,
1160,02/11/24 02:00:00 AM,0.893,,,,
1161,02/11/24 04:00:00 AM,0.893,,,,
1162,02/11/24 06:00:00 AM,0.893,,,,
1163,02/11/24 08:00:00 AM,0.893,,,,
1164,02/11/24 10:00:00 AM,0.893,,,,
1165,02/11/24 12:00:00 PM,0.893,,,,
1166,02/11/24 02:00:00 PM,0.893,,,,
1167,02/11/24 04:00:00 PM,0.893,,,,
1168,02/11/24 06:00:00 PM,0.893,,,,
1169,02/11/24 08:00:00 PM,0.893,,,,
1170,02/11/24 10:00:00 PM,0.893,,,,
1171,02/12/24 12:00:00 AM,0.893,,,,
1172,02/12/24 02:00:00 AM,0.893,,,,
1173,02/12/24 04:00:00 AM,0.893,,,,
1174,02/12/24 06:00:00 AM,0.893,,,,
1175,02/12/24 08:00:00 AM,0.893,,,,
1176,02/12/24 10:00:00 AM,0.893,,,,
1177,02/12/24 12:00:00 PM,0.893,,,,
1178,02/12/24 02:00:00 PM,0.893,,,,
1179,02/12/24 04:00:00 PM,0.893,,,,
1180,02/12/24 06:00:00 PM,0.893,,,,
1181,02/12/24 08:00:00 PM,0.893,,,,
1182,02/12/24 10:00:00 PM,0.893,,,,
1183,02/13/24 12:00:00 AM,0.893,,,,
1184,02/13/24 02:00:00 AM,0.893,,,,
1185,02/13/24 04:00:00 AM,0.893,,,,
1186,02/13/24 06:00:00 AM,0.893,,,,
1187,02/13/24 08:00:00 AM,0.893,,,,
1188,02/13/24 10:00:00 AM,0.893,,,,
1189,02/13/24 12:00:00 PM,0.893,,,,
1190,02/13/24 02:00:00 PM,0.893,,,,
1191,02/13/24 04:00:00 PM,0.893,,,,
1192,02/13/24 06:00:00 PM,0.893,,,,
1193,02/13/24 08:00:00 PM,0.893,,,,
1194,02/13/24 10:00:00 PM,0.893,,,,
1195,02/14/24 12:00:00 AM,0.893,,,,
1196,02/14/24 02:00:00 AM,0.893,,,,
1197,02/14/24 04:00:00 AM,0.893,,,,
1198,02/14/24 06:00:00 AM,0.893,,,,
1199,02/14/24 08:00:00 AM,0.893,,,,
1200,02/14/24 10:00:00 AM,0.893,,,,
1201,02/14/24 12:00:00 PM,0.893,,,,
1202,02/14/24 02:00:00 PM,0.893,,,,
1203,02/14/24 04:00:00 PM,0.893,,,,
1204,02/14/24 06:00:00 PM,0.893,,,,
1205,02/14/24 08:00:00 PM,0.893,,,,
1206,02/14/24 10:00:00 PM,0.893,,,,
1207,02/15/24 12:00:00 AM,0.893,,,,
1208,02/15/24 02:00:00 AM,0.893,,,,
1209,02/15/24 04:00:00 AM,0.893,,,,
1210,02/15/24 06:00:00 AM,0.893,,,,
1211,02/15/24 08:00:00 AM,0.893,,,,
1212,02/15/24 10:00:00 AM,0.893,,,,
1213,02/15/24 12:00:00 PM,0.893,,,,
1214,02/15/24 02:00:00 PM,0.893,,,,
1215,02/15/24 04:00:00 PM,0.893,,,,
1216,02/15/24 06:00:00 PM,0.893,,,,
1217,02/15/24 08:00:00 PM,0.893,,,,
1218,02/15/24 10:00:00 PM,0.893,,,,
1219,02/16/24 12:00:00 AM,0.893,,,,
1220,02/16/24 02:00:00 AM,0.893,,,,
1221,02/16/24 04:00:00 AM,0.893,,,,
1222,02/16/24 06:00:00 AM,0.893,,,,
1223,02/16/24 08:00:00 AM,0.893,,,,
1224,02/16/24 10:00:00 AM,0.893,,,,
1225,02/16/24 12:00:00 PM,0.893,,,,
1226,02/16/24 02:00:00 PM,0.893,,,,
1227,02/16/24 04:00:00 PM,0.893,,,,
1228,02/16/24 06:00:00 PM,0.893,,,,
1229,02/16/24 08:00:00 PM,0.893,,,,
1230,02/16/24 10:00:00 PM,0.893,,,,
1231,02/17/24 12:00:00 AM,0.893,,,,
1232,02/17/24 02:00:00 AM,0.893,,,,
1233,02/17/24 04:00:00 AM,0.893,,,,
1234,02/17/24 06:00:00 AM,0.893,,,,
1235,02/17/24 08:00:00 AM,0.893,,,,
1236,02/17/24 10:00:00 AM,0.893,,,,
1237,02/17/24 12:00:00 PM,0.893,,,,
1238,02/17/24 02:00:00 PM,0.893,,,,
1239,02/17/24 04:00:00 PM,0.893,,,,
1240,02/17/24 06:00:00 PM,0.893,,,,
1241,02/17/24 08:00:00 PM,0.893,,,,
1242,02/17/24 10:00:00 PM,0.893,,,,
1243,02/18/24 12:00:00 AM,0.893,,,,
1244,02/18/24 02:00:00 AM,0.893,,,,
1245,02/18/24 04:00:00 AM,0.893,,,,
1246,02/18/24 06:00:00 AM,0.893,,,,
1247,02/18/24 08:00:00 AM,0.893,,,,
1248,02/18/24 10:00:00 AM,0.893,,,,
1249,02/18/24 12:00:00 PM,0.893,,,,
1250,02/18/24 02:00:00 PM,0.893,,,,
1251,02/18/24 04:00:00 PM,0.893,,,,
1252,02/18/24 06:00:00 PM,0.893,,,,
1253,02/18/24 08:00:00 PM,0.893,,,,
1254,02/18/24 10:00:00 PM,0.893,,,,
1255,02/19/24 12:00:00 AM,0.893,,,,
1256,02/19/24 02:00:00 AM,0.893,,,,
1257,02/19/24 04:00:00 AM,0.893,,,,
1258,02/19/24 06:00:00 AM,0.893,,,,
1259,02/19/24 08:00:00 AM,0.893,,,,
1260,02/19/24 10:00:00 AM,0.893,,,,
1261,02/19/24 12:00:00 PM,0.893,,,,
1262,02/19/24 02:00:00 PM,0.893,,,,
1263,02/19/24 04:00:00 PM,0.893,,,,
1264,02/19/24 06:00:00 PM,0.893,,,,
1265,02/19/24 08:00:00 PM,0.893,,,,
1266,02/19/24 10:00:00 PM,0.893,,,,
1267,02/20/24 12:00:00 AM,0.893,,,,
1268,02/20/24 02:00:00 AM,0.893,,,,
1269,02/20/24 04:00:00 AM,0.893,,,,
1270,02/20/24 06:00:00 AM,0.893,,,,
1271,02/20/24 08:00:00 AM,0.893,,,,
1272,02/20/24 10:00:00 AM,0.893,,,,
1273,02/20/24 12:00:00 PM,0.893,,,,
1274,02/20/24 02:00:00 PM,0.893,,,,
1275,02/20/24 04:00:00 PM,0.893,,,,
1276,02/20/24 06:00:00 PM,0.893,,,,
1277,02/20/24 08:00:00 PM,0.893,,,,
1278,02/20/24 10:00:00 PM,0.893,,,,
1279,02/21/24 12:00:00 AM,0.893,,,,
1280,02/21/24 02:00:00 AM,0.893,,,,
1281,02/21/24 04:00:00 AM,0.893,,,,
1282,02/21/24 06:00:00 AM,0.893,,,,
1283,02/21/24 08:00:00 AM,0.893,,,,
1284,02/21/24 10:00:00 AM,0.893,,,,
1285,02/21/24 12:00:00 PM,0.893,,,,
1286,02/21/24 02:00:00 PM,0.893,,,,
1287,02/21/24 04:00:00 PM,0.784,,,,
1288,02/21/24 06:00:00 PM,0.893,,,,
1289,02/21/24 08:00:00 PM,0.893,,,,
1290,02/21/24 10:00:00 PM,0.893,,,,
1291,02/22/24 12:00:00 AM,0.893,,,,
1292,02/22/24 02:00:00 AM,0.893,,,,
1293,02/22/24 04:00:00 AM,0.784,,,,
1294,02/22/24 06:00:00 AM,0.784,,,,
1295,02/22/24 08:00:00 AM,0.893,,,,
1296,02/22/24 10:00:00 AM,0.893,,,,
1297,02/22/24 12:00:00 PM,0.893,,,,
1298,02/22/24 02:00:00 PM,0.784,,,,
1299,02/22/24 04:00:00 PM,0.893,,,,
1300,02/22/24 06:00:00 PM,0.893,,,,
1301,02/22/24 08:00:00 PM,0.893,,,,
1302,02/22/24 10:00:00 PM,0.893,,,,
1303,02/23/24 12:00:00 AM,0.784,,,,
1304,02/23/24 02:00:00 AM,0.893,,,,
1305,02/23/24 04:00:00 AM,0.893,,,,
1306,02/23/24 06:00:00 AM,0.893,,,,
1307,02/23/24 08:00:00 AM,0.893,,,,
1308,02/23/24 10:00:00 AM,0.893,,,,
1309,02/23/24 12:00:00 PM,0.893,,,,
1310,02/23/24 02:00:00 PM,0.893,,,,
1311,02/23/24 04:00:00 PM,0.893,,,,
1312,02/23/24 06:00:00 PM,0.893,,,,
1313,02/23/24 08:00:00 PM,0.893,,,,
1314,02/23/24 10:00:00 PM,0.893,,,,
1315,02/24/24 12:00:00 AM,0.893,,,,
1316,02/24/24 02:00:00 AM,0.893,,,,
1317,02/24/24 04:00:00 AM,0.893,,,,
1318,02/24/24 06:00:00 AM,0.893,,,,
1319,02/24/24 08:00:00 AM,0.893,,,,
1320,02/24/24 10:00:00 AM,0.893,,,,
1321,02/24/24 12:00:00 PM,0.893,,,,
1322,02/24/24 02:00:00 PM,0.893,,,,
1323,02/24/24 04:00:00 PM,0.893,,,,
1324,02/24/24 06:00:00 PM,0.893,,,,
1325,02/24/24 08:00:00 PM,0.893,,,,
1326,02/24/24 10:00:00 PM,0.893,,,,
1327,02/25/24 12:00:00 AM,0.893,,,,
1328,02/25/24 02:00:00 AM,0.893,,,,
1329,02/25/24 04:00:00 AM,0.893,,,,
1330,02/25/24 06:00:00 AM,0.893,,,,
1331,02/25/24 08:00:00 AM,0.893,,,,
1332,02/25/24 10:00:00 AM,0.893,,,,
1333,02/25/24 12:00:00 PM,0.893,,,,
1334,02/25/24 02:00:00 PM,0.893,,,,
1335,02/25/24 04:00:00 PM,0.893,,,,
1336,02/25/24 06:00:00 PM,0.893,,,,
1337,02/25/24 08:00:00 PM,0.893,,,,
1338,02/25/24 10:00:00 PM,0.784,,,,
1339,02/26/24 12:00:00 AM,0.784,,,,
1340,02/26/24 02:00:00 AM,0.784,,,,
1341,02/26/24 04:00:00 AM,0.784,,,,
1342,02/26/24 06:00:00 AM,0.893,,,,
1343,02/26/24 08:00:00 AM,0.893,,,,
1344,02/26/24 10:00:00 AM,0.893,,,,
1345,02/26/24 12:00:00 PM,0.893,,,,
1346,02/26/24 02:00:00 PM,0.893,,,,
1347,02/26/24 04:00:00 PM,0.893,,,,
1348,02/26/24 06:00:00 PM,0.893,,,,
1349,02/26/24 08:00:00 PM,0.893,,,,
1350,02/26/24 10:00:00 PM,0.893,,,,
1351,02/27/24 12:00:00 AM,0.893,,,,
1352,02/27/24 02:00:00 AM,0.893,,,,
1353,02/27/24 04:00:00 AM,0.893,,,,
1354,02/27/24 06:00:00 AM,0.893,,,,
1355,02/27/24 08:00:00 AM,0.893,,,,
1356,02/27/24 10:00:00 AM,0.893,,,,
1357,02/27/24 12:00:00 PM,0.893,,,,
1358,02/27/24 02:00:00 PM,0.893,,,,
1359,02/27/24 04:00:00 PM,0.893,,,,
1360,02/27/24 06:00:00 PM,0.893,,,,
1361,02/27/24 08:00:00 PM,0.893,,,,
1362,02/27/24 10:00:00 PM,0.893,,,,
1363,02/28/24 12:00:00 AM,0.893,,,,
1364,02/28/24 02:00:00 AM,0.893,,,,
1365,02/28/24 04:00:00 AM,0.893,,,,
1366,02/28/24 06:00:00 AM,0.893,,,,
1367,02/28/24 08:00:00 AM,0.893,,,,
1368,02/28/24 10:00:00 AM,0.893,,,,
1369,02/28/24 12:00:00 PM,0.893,,,,
1370,02/28/24 02:00:00 PM,0.893,,,,
1371,02/28/24 04:00:00 PM,0.893,,,,
1372,02/28/24 06:00:00 PM,0.893,,,,
1373,02/28/24 08:00:00 PM,0.893,,,,
1374,02/28/24 10:00:00 PM,0.893,,,,
1375,02/29/24 12:00:00 AM,0.893,,,,
1376,02/29/24 02:00:00 AM,0.893,,,,
1377,02/29/24 04:00:00 AM,0.893,,,,
1378,02/29/24 06:00:00 AM,0.893,,,,
1379,02/29/24 08:00:00 AM,0.893,,,,
1380,02/29/24 10:00:00 AM,0.893,,,,
1381,02/29/24 12:00:00 PM,0.893,,,,
1382,02/29/24 02:00:00 PM,0.893,,,,
1383,02/29/24 04:00:00 PM,0.893,,,,
1384,02/29/24 06:00:00 PM,0.893,,,,
1385,02/29/24 08:00:00 PM,0.893,,,,
1386,02/29/24 10:00:00 PM,0.893,,,,
1387,03/01/24 12:00:00 AM,0.893,,,,
1388,03/01/24 02:00:00 AM,0.893,,,,
1389,03/01/24 04:00:00 AM,0.784,,,,
1390,03/01/24 06:00:00 AM,0.893,,,,
1391,03/01/24 08:00:00 AM,0.893,,,,
1392,03/01/24 10:00:00 AM,0.893,,,,
1393,03/01/24 12:00:00 PM,0.893,,,,
1394,03/01/24 02:00:00 PM,0.893,,,,
1395,03/01/24 04:00:00 PM,0.893,,,,
1396,03/01/24 06:00:00 PM,0.893,,,,
1397,03/01/24 08:00:00 PM,0.893,,,,
1398,03/01/24 10:00:00 PM,0.893,,,,
1399,03/02/24 12:00:00 AM,0.893,,,,
1400,03/02/24 02:00:00 AM,0.893,,,,
1401,03/02/24 04:00:00 AM,0.893,,,,
1402,03/02/24 06:00:00 AM,0.893,,,,
1403,03/02/24 08:00:00 AM,0.893,,,,
1404,03/02/24 10:00:00 AM,0.893,,,,
1405,03/02/24 12:00:00 PM,0.893,,,,
1406,03/02/24 02:00:00 PM,0.893,,,,
1407,03/02/24 04:00:00 PM,0.893,,,,
1408,03/02/24 06:00:00 PM,0.893,,,,
1409,03/02/24 08:00:00 PM,0.893,,,,
1410,03/02/24 10:00:00 PM,0.893,,,,
1411,03/03/24 12:00:00 AM,0.893,,,,
1412,03/03/24 02:00:00 AM,0.893,,,,
1413,03/03/24 04:00:00 AM,0.893,,,,
1414,03/03/24 06:00:00 AM,0.893,,,,
1415,03/03/24 08:00:00 AM,0.893,,,,
1416,03/03/24 10:00:00 AM,0.893,,,,
1417,03/03/24 12:00:00 PM,0.893,,,,
1418,03/03/24 02:00:00 PM,0.893,,,,
1419,03/03/24 04:00:00 PM,0.893,,,,
1420,03/03/24 06:00:00 PM,0.893,,,,
1421,03/03/24 08:00:00 PM,0.893,,,,
1422,03/03/24 10:00:00 PM,0.893,,,,
1423,03/04/24 12:00:00 AM,0.893,,,,
1424,03/04/24 02:00:00 AM,0.893,,,,
1425,03/04/24 04:00:00 AM,0.893,,,,
1426,03/04/24 06:00:00 AM,0.893,,,,
1427,03/04/24 08:00:00 AM,0.893,,,,
1428,03/04/24 10:00:00 AM,0.893,,,,
1429,03/04/24 12:00:00 PM,0.893,,,,
1430,03/04/24 02:00:00 PM,0.893,,,,
1431,03/04/24 04:00:00 PM,0.893,,,,
1432,03/04/24 06:00:00 PM,0.893,,,,
1433,03/04/24 08:00:00 PM,0.893,,,,
1434,03/04/24 10:00:00 PM,0.893,,,,
1435,03/05/24 12:00:00 AM,0.893,,,,
1436,03/05/24 02:00:00 AM,0.893,,,,
1437,03/05/24 04:00:00 AM,0.893,,,,
1438,03/05/24 06:00:00 AM,0.893,,,,
1439,03/05/24 08:00:00 AM,0.893,,,,
1440,03/05/24 10:00:00 AM,0.893,,,,
1441,03/05/24 12:00:00 PM,0.893,,,,
1442,03/05/24 02:00:00 PM,0.893,,,,
1443,03/05/24 04:00:00 PM,0.893,,,,
1444,03/05/24 06:00:00 PM,0.893,,,,
1445,03/05/24 08:00:00 PM,0.893,,,,
1446,03/05/24 10:00:00 PM,0.893,,,,
1447,03/06/24 12:00:00 AM,0.893,,,,
1448,03/06/24 02:00:00 AM,0.893,,,,
1449,03/06/24 04:00:00 AM,0.893,,,,
1450,03/06/24 06:00:00 AM,0.893,,,,
1451,03/06/24 08:00:00 AM,0.893,,,,
1452,03/06/24 10:00:00 AM,0.893,,,,
1453,03/06/24 12:00:00 PM,0.893,,,,
1454,03/06/24 02:00:00 PM,0.893,,,,
1455,03/06/24 04:00:00 PM,0.893,,,,
1456,03/06/24 06:00:00 PM,0.893,,,,
1457,03/06/24 08:00:00 PM,0.893,,,,
1458,03/06/24 10:00:00 PM,0.893,,,,
1459,03/07/24 12:00:00 AM,0.893,,,,
1460,03/07/24 02:00:00 AM,0.893,,,,
1461,03/07/24 04:00:00 AM,0.893,,,,
1462,03/07/24 06:00:00 AM,0.893,,,,
1463,03/07/24 08:00:00 AM,0.893,,,,
1464,03/07/24 10:00:00 AM,0.893,,,,
1465,03/07/24 12:00:00 PM,0.893,,,,
1466,03/07/24 02:00:00 PM,0.893,,,,
1467,03/07/24 04:00:00 PM,0.893,,,,
1468,03/07/24 06:00:00 PM,0.893,,,,
1469,03/07/24 08:00:00 PM,0.893,,,,
1470,03/07/24 10:00:00 PM,0.893,,,,
1471,03/08/24 12:00:00 AM,0.893,,,,
1472,03/08/24 02:00:00 AM,0.893,,,,
1473,03/08/24 04:00:00 AM,0.893,,,,
1474,03/08/24 06:00:00 AM,0.893,,,,
1475,03/08/24 08:00:00 AM,0.893,,,,
1476,03/08/24 10:00:00 AM,0.893,,,,
1477,03/08/24 12:00:00 PM,0.893,,,,
1478,03/08/24 02:00:00 PM,0.893,,,,
1479,03/08/24 04:00:00 PM,0.893,,,,
1480,03/08/24 06:00:00 PM,0.893,,,,
1481,03/08/24 08:00:00 PM,0.893,,,,
1482,03/08/24 10:00:00 PM,0.893,,,,
1483,03/09/24 12:00:00 AM,0.893,,,,
1484,03/09/24 02:00:00 AM,0.893,,,,
1485,03/09/24 04:00:00 AM,0.893,,,,
1486,03/09/24 06:00:00 AM,0.893,,,,
1487,03/09/24 08:00:00 AM,0.893,,,,
1488,03/09/24 10:00:00 AM,0.893,,,,
1489,03/09/24 12:00:00 PM,0.893,,,,
1490,03/09/24 02:00:00 PM,0.893,,,,
1491,03/09/24 04:00:00 PM,0.893,,,,
1492,03/09/24 06:00:00 PM,0.893,,,,
1493,03/09/24 08:00:00 PM,0.893,,,,
1494,03/09/24 10:00:00 PM,0.893,,,,
1495,03/10/24 12:00:00 AM,0.893,,,,
1496,03/10/24 02:00:00 AM,0.893,,,,
1497,03/10/24 04:00:00 AM,0.893,,,,
1498,03/10/24 06:00:00 AM,0.893,,,,
1499,03/10/24 08:00:00 AM,0.893,,,,
1500,03/10/24 10:00:00 AM,0.893,,,,
1501,03/10/24 12:00:00 PM,0.893,,,,
1502,03/10/24 02:00:00 PM,0.893,,,,
1503,03/10/24 04:00:00 PM,0.893,,,,
1504,03/10/24 06:00:00 PM,0.893,,,,
1505,03/10/24 08:00:00 PM,0.893,,,,
1506,03/10/24 10:00:00 PM,0.893,,,,
1507,03/11/24 12:00:00 AM,0.893,,,,
1508,03/11/24 02:00:00 AM,0.893,,,,
1509,03/11/24 04:00:00 AM,0.893,,,,
1510,03/11/24 06:00:00 AM,0.893,,,,
1511,03/11/24 08:00:00 AM,0.893,,,,
1512,03/11/24 10:00:00 AM,0.893,,,,
1513,03/11/24 12:00:00 PM,0.893,,,,
1514,03/11/24 02:00:00 PM,0.893,,,,
1515,03/11/24 04:00:00 PM,0.893,,,,
1516,03/11/24 06:00:00 PM,0.893,,,,
1517,03/11/24 08:00:00 PM,0.893,,,,
1518,03/11/24 10:00:00 PM,0.893,,,,
1519,03/12/24 12:00:00 AM,0.893,,,,
1520,03/12/24 02:00:00 AM,0.893,,,,
1521,03/12/24 04:00:00 AM,0.893,,,,
1522,03/12/24 06:00:00 AM,0.893,,,,
1523,03/12/24 08:00:00 AM,0.893,,,,
1524,03/12/24 10:00:00 AM,0.893,,,,
1525,03/12/24 12:00:00 PM,0.893,,,,
1526,03/12/24 02:00:00 PM,0.893,,,,
1527,03/12/24 04:00:00 PM,0.893,,,,
1528,03/12/24 06:00:00 PM,0.893,,,,
1529,03/12/24 08:00:00 PM,0.893,,,,
1530,03/12/24 10:00:00 PM,0.893,,,,
1531,03/13/24 12:00:00 AM,0.893,,,,
1532,03/13/24 02:00:00 AM,0.893,,,,
1533,03/13/24 04:00:00 AM,0.893,,,,
1534,03/13/24 06:00:00 AM,0.893,,,,
1535,03/13/24 08:00:00 AM,0.893,,,,
1536,03/13/24 10:00:00 AM,0.893,,,,
1537,03/13/24 12:00:00 PM,0.893,,,,
1538,03/13/24 02:00:00 PM,0.893,,,,
1539,03/13/24 04:00:00 PM,0.893,,,,
1540,03/13/24 06:00:00 PM,0.893,,,,
1541,03/13/24 08:00:00 PM,0.893,,,,
1542,03/13/24 10:00:00 PM,0.893,,,,
1543,03/14/24 12:00:00 AM,0.893,,,,
1544,03/14/24 02:00:00 AM,0.893,,,,
1545,03/14/24 04:00:00 AM,0.893,,,,
1546,03/14/24 06:00:00 AM,0.893,,,,
1547,03/14/24 08:00:00 AM,0.893,,,,
1548,03/14/24 10:00:00 AM,0.893,,,,
1549,03/14/24 12:00:00 PM,0.893,,,,
1550,03/14/24 02:00:00 PM,0.893,,,,
1551,03/14/24 04:00:00 PM,0.893,,,,
1552,03/14/24 06:00:00 PM,0.893,,,,
1553,03/14/24 08:00:00 PM,0.893,,,,
1554,03/14/24 10:00:00 PM,0.893,,,,
1555,03/15/24 12:00:00 AM,0.893,,,,
1556,03/15/24 02:00:00 AM,0.893,,,,
1557,03/15/24 04:00:00 AM,0.893,,,,
1558,03/15/24 06:00:00 AM,0.893,,,,
1559,03/15/24 08:00:00 AM,0.893,,,,
1560,03/15/24 10:00:00 AM,0.893,,,,
1561,03/15/24 12:00:00 PM,0.893,,,,
1562,03/15/24 02:00:00 PM,0.893,,,,
1563,03/15/24 04:00:00 PM,0.893,,,,
1564,03/15/24 06:00:00 PM,0.893,,,,
1565,03/15/24 08:00:00 PM,0.893,,,,
1566,03/15/24 10:00:00 PM,0.893,,,,
1567,03/16/24 12:00:00 AM,0.893,,,,
1568,03/16/24 02:00:00 AM,0.893,,,,
1569,03/16/24 04:00:00 AM,0.893,,,,
1570,03/16/24 06:00:00 AM,0.893,,,,
1571,03/16/24 08:00:00 AM,0.893,,,,
1572,03/16/24 10:00:00 AM,0.893,,,,
1573,03/16/24 12:00:00 PM,0.893,,,,
1574,03/16/24 02:00:00 PM,0.893,,,,
1575,03/16/24 04:00:00 PM,0.893,,,,
1576,03/16/24 06:00:00 PM,0.893,,,,
1577,03/16/24 08:00:00 PM,0.893,,,,
1578,03/16/24 10:00:00 PM,0.893,,,,
1579,03/17/24 12:00:00 AM,0.893,,,,
1580,03/17/24 02:00:00 AM,0.893,,,,
1581,03/17/24 04:00:00 AM,0.893,,,,
1582,03/17/24 06:00:00 AM,0.893,,,,
1583,03/17/24 08:00:00 AM,0.893,,,,
1584,03/17/24 10:00:00 AM,0.893,,,,
1585,03/17/24 12:00:00 PM,0.893,,,,
1586,03/17/24 02:00:00 PM,0.893,,,,
1587,03/17/24 04:00:00 PM,0.893,,,,
1588,03/17/24 06:00:00 PM,0.893,,,,
1589,03/17/24 08:00:00 PM,0.893,,,,
1590,03/17/24 10:00:00 PM,0.893,,,,
1591,03/18/24 12:00:00 AM,0.893,,,,
1592,03/18/24 02:00:00 AM,0.893,,,,
1593,03/18/24 04:00:00 AM,0.893,,,,
1594,03/18/24 06:00:00 AM,0.893,,,,
1595,03/18/24 08:00:00 AM,0.893,,,,
1596,03/18/24 10:00:00 AM,0.893,,,,
1597,03/18/24 12:00:00 PM,0.893,,,,
1598,03/18/24 02:00:00 PM,0.893,,,,
1599,03/18/24 04:00:00 PM,0.893,,,,
1600,03/18/24 06:00:00 PM,0.893,,,,
1601,03/18/24 08:00:00 PM,0.893,,,,
1602,03/18/24 10:00:00 PM,0.893,,,,
1603,03/19/24 12:00:00 AM,0.893,,,,
1604,03/19/24 02:00:00 AM,0.893,,,,
1605,03/19/24 04:00:00 AM,0.893,,,,
1606,03/19/24 06:00:00 AM,0.893,,,,
1607,03/19/24 08:00:00 AM,0.893,,,,
1608,03/19/24 10:00:00 AM,0.893,,,,
1609,03/19/24 12:00:00 PM,0.893,,,,
1610,03/19/24 02:00:00 PM,0.893,,,,
1611,03/19/24 04:00:00 PM,0.893,,,,
1612,03/19/24 06:00:00 PM,0.893,,,,
1613,03/19/24 08:00:00 PM,0.893,,,,
1614,03/19/24 10:00:00 PM,0.893,,,,
1615,03/20/24 12:00:00 AM,0.893,,,,
1616,03/20/24 02:00:00 AM,0.893,,,,
1617,03/20/24 04:00:00 AM,0.893,,,,
1618,03/20/24 06:00:00 AM,0.893,,,,
1619,03/20/24 08:00:00 AM,0.893,,,,
1620,03/20/24 10:00:00 AM,0.893,,,,
1621,03/20/24 12:00:00 PM,0.893,,,,
1622,03/20/24 02:00:00 PM,0.893,,,,
1623,03/20/24 04:00:00 PM,1.112,,,,
1624,03/20/24 06:00:00 PM,0.893,,,,
1625,03/20/24 08:00:00 PM,0.893,,,,
1626,03/20/24 10:00:00 PM,0.893,,,,
1627,03/21/24 12:00:00 AM,0.893,,,,
