"Titre de tracé :  21745240"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 21745240, SEN S/N: 21745240, LBL:  Petite Balme 4)","Coupleur détaché (LGR S/N: 21745240)","Coupleur attaché (LGR S/N: 21745240)","Hôte connecté (LGR S/N: 21745240)","Arrêté (LGR S/N: 21745240)","Fin de fichier (LGR S/N: 21745240)"
4991,03/14/25 01:15:14 PM,1.003,,,,,
4992,03/14/25 02:15:14 PM,1.003,,,,,
4993,03/14/25 03:15:14 PM,1.003,,,,,
4994,03/14/25 04:15:14 PM,1.003,,,,,
4995,03/14/25 05:15:14 PM,1.003,,,,,
4996,03/14/25 06:15:14 PM,1.003,,,,,
4997,03/14/25 07:15:14 PM,1.003,,,,,
4998,03/14/25 08:15:14 PM,1.003,,,,,
4999,03/14/25 09:15:14 PM,1.003,,,,,
5000,03/14/25 10:15:14 PM,1.003,,,,,
5001,03/14/25 11:15:14 PM,1.003,,,,,
5002,03/15/25 12:15:14 AM,1.003,,,,,
5003,03/15/25 01:15:14 AM,1.003,,,,,
5004,03/15/25 02:15:14 AM,1.003,,,,,
5005,03/15/25 03:15:14 AM,1.003,,,,,
5006,03/15/25 04:15:14 AM,1.003,,,,,
5007,03/15/25 05:15:14 AM,1.003,,,,,
5008,03/15/25 06:15:14 AM,1.003,,,,,
5009,03/15/25 07:15:14 AM,1.003,,,,,
5010,03/15/25 08:15:14 AM,1.003,,,,,
5011,03/15/25 09:15:14 AM,1.003,,,,,
5012,03/15/25 10:15:14 AM,1.003,,,,,
5013,03/15/25 11:15:14 AM,1.003,,,,,
5014,03/15/25 12:15:14 PM,1.003,,,,,
5015,03/15/25 01:15:14 PM,1.003,,,,,
5016,03/15/25 02:15:14 PM,1.003,,,,,
5017,03/15/25 03:15:14 PM,1.003,,,,,
5018,03/15/25 04:15:14 PM,1.003,,,,,
5019,03/15/25 05:15:14 PM,1.003,,,,,
5020,03/15/25 06:15:14 PM,1.003,,,,,
5021,03/15/25 07:15:14 PM,1.003,,,,,
5022,03/15/25 08:15:14 PM,1.003,,,,,
5023,03/15/25 09:15:14 PM,1.003,,,,,
5024,03/15/25 10:15:14 PM,1.003,,,,,
5025,03/15/25 11:15:14 PM,1.003,,,,,
5026,03/16/25 12:15:14 AM,1.003,,,,,
5027,03/16/25 01:15:14 AM,1.003,,,,,
5028,03/16/25 02:15:14 AM,1.003,,,,,
5029,03/16/25 03:15:14 AM,1.003,,,,,
5030,03/16/25 04:15:14 AM,1.003,,,,,
5031,03/16/25 05:15:14 AM,1.003,,,,,
5032,03/16/25 06:15:14 AM,1.003,,,,,
5033,03/16/25 07:15:14 AM,1.003,,,,,
5034,03/16/25 08:15:14 AM,1.003,,,,,
5035,03/16/25 09:15:14 AM,1.003,,,,,
5036,03/16/25 10:15:14 AM,1.003,,,,,
5037,03/16/25 11:15:14 AM,1.003,,,,,
5038,03/16/25 12:15:14 PM,1.003,,,,,
5039,03/16/25 01:15:14 PM,1.003,,,,,
5040,03/16/25 02:15:14 PM,1.003,,,,,
5041,03/16/25 03:15:14 PM,1.003,,,,,
5042,03/16/25 04:15:14 PM,1.003,,,,,
5043,03/16/25 05:15:14 PM,1.003,,,,,
5044,03/16/25 06:15:14 PM,1.003,,,,,
5045,03/16/25 07:15:14 PM,1.003,,,,,
5046,03/16/25 08:15:14 PM,1.003,,,,,
5047,03/16/25 09:15:14 PM,1.003,,,,,
5048,03/16/25 10:15:14 PM,1.003,,,,,
5049,03/16/25 11:15:14 PM,1.003,,,,,
5050,03/17/25 12:15:14 AM,1.003,,,,,
5051,03/17/25 01:15:14 AM,1.003,,,,,
5052,03/17/25 02:15:14 AM,1.003,,,,,
5053,03/17/25 03:15:14 AM,1.003,,,,,
5054,03/17/25 04:15:14 AM,1.003,,,,,
5055,03/17/25 05:15:14 AM,1.003,,,,,
5056,03/17/25 06:15:14 AM,1.003,,,,,
5057,03/17/25 07:15:14 AM,1.003,,,,,
5058,03/17/25 08:15:14 AM,1.003,,,,,
5059,03/17/25 09:15:14 AM,1.003,,,,,
5060,03/17/25 10:15:14 AM,1.003,,,,,
5061,03/17/25 11:15:14 AM,1.003,,,,,
5062,03/17/25 12:15:14 PM,1.003,,,,,
5063,03/17/25 01:15:14 PM,1.003,,,,,
5064,03/17/25 02:15:14 PM,1.003,,,,,
5065,03/17/25 03:15:14 PM,1.003,,,,,
5066,03/17/25 04:15:14 PM,1.003,,,,,
5067,03/17/25 05:15:14 PM,1.003,,,,,
5068,03/17/25 06:15:14 PM,1.003,,,,,
5069,03/17/25 07:15:14 PM,1.003,,,,,
5070,03/17/25 08:15:14 PM,1.003,,,,,
5071,03/17/25 09:15:14 PM,1.003,,,,,
5072,03/17/25 10:15:14 PM,1.003,,,,,
5073,03/17/25 11:15:14 PM,1.003,,,,,
5074,03/18/25 12:15:14 AM,1.003,,,,,
5075,03/18/25 01:15:14 AM,1.003,,,,,
5076,03/18/25 02:15:14 AM,1.003,,,,,
5077,03/18/25 03:15:14 AM,1.003,,,,,
5078,03/18/25 04:15:14 AM,1.003,,,,,
5079,03/18/25 05:15:14 AM,1.003,,,,,
5080,03/18/25 06:15:14 AM,1.003,,,,,
5081,03/18/25 07:15:14 AM,1.003,,,,,
5082,03/18/25 08:15:14 AM,1.003,,,,,
5083,03/18/25 09:15:14 AM,1.003,,,,,
5084,03/18/25 10:15:14 AM,1.003,,,,,
5085,03/18/25 11:15:14 AM,1.003,,,,,
5086,03/18/25 12:15:14 PM,1.003,,,,,
5087,03/18/25 01:15:14 PM,1.003,,,,,
5088,03/18/25 02:15:14 PM,1.003,,,,,
5089,03/18/25 03:15:14 PM,1.003,,,,,
5090,03/18/25 04:15:14 PM,1.003,,,,,
5091,03/18/25 05:15:14 PM,1.003,,,,,
5092,03/18/25 06:15:14 PM,1.003,,,,,
5093,03/18/25 07:15:14 PM,1.003,,,,,
5094,03/18/25 08:15:14 PM,1.003,,,,,
5095,03/18/25 09:15:14 PM,1.003,,,,,
5096,03/18/25 10:15:14 PM,1.003,,,,,
5097,03/18/25 11:15:14 PM,1.003,,,,,
5098,03/19/25 12:15:14 AM,1.003,,,,,
5099,03/19/25 01:15:14 AM,1.003,,,,,
5100,03/19/25 02:15:14 AM,1.003,,,,,
5101,03/19/25 03:15:14 AM,1.003,,,,,
5102,03/19/25 04:15:14 AM,1.003,,,,,
5103,03/19/25 05:15:14 AM,1.003,,,,,
5104,03/19/25 06:15:14 AM,1.003,,,,,
5105,03/19/25 07:15:14 AM,1.003,,,,,
5106,03/19/25 08:15:14 AM,1.003,,,,,
5107,03/19/25 09:15:14 AM,1.003,,,,,
5108,03/19/25 10:15:14 AM,1.003,,,,,
5109,03/19/25 11:15:14 AM,1.003,,,,,
5110,03/19/25 12:15:14 PM,1.003,,,,,
5111,03/19/25 01:15:14 PM,1.003,,,,,
5112,03/19/25 02:15:14 PM,1.003,,,,,
5113,03/19/25 03:15:14 PM,1.003,,,,,
5114,03/19/25 04:15:14 PM,1.003,,,,,
5115,03/19/25 05:15:14 PM,1.003,,,,,
5116,03/19/25 06:15:14 PM,1.003,,,,,
5117,03/19/25 07:15:14 PM,1.003,,,,,
5118,03/19/25 08:15:14 PM,1.003,,,,,
5119,03/19/25 09:15:14 PM,1.003,,,,,
5120,03/19/25 10:15:14 PM,1.003,,,,,
5121,03/19/25 11:15:14 PM,1.003,,,,,
5122,03/20/25 12:15:14 AM,1.003,,,,,
5123,03/20/25 01:15:14 AM,1.003,,,,,
5124,03/20/25 02:15:14 AM,1.003,,,,,
5125,03/20/25 03:15:14 AM,1.003,,,,,
5126,03/20/25 04:15:14 AM,1.003,,,,,
5127,03/20/25 05:15:14 AM,1.003,,,,,
5128,03/20/25 06:15:14 AM,1.003,,,,,
5129,03/20/25 07:15:14 AM,1.003,,,,,
5130,03/20/25 08:15:14 AM,1.003,,,,,
5131,03/20/25 09:15:14 AM,1.003,,,,,
5132,03/20/25 10:15:14 AM,1.003,,,,,
5133,03/20/25 11:15:14 AM,1.003,,,,,
5134,03/20/25 12:15:14 PM,1.003,,,,,
5135,03/20/25 01:15:14 PM,1.003,,,,,
5136,03/20/25 02:15:14 PM,1.003,,,,,
5137,03/20/25 03:15:14 PM,1.003,,,,,
5138,03/20/25 04:15:14 PM,1.003,,,,,
5139,03/20/25 05:15:14 PM,1.003,,,,,
5140,03/20/25 06:15:14 PM,1.003,,,,,
5141,03/20/25 07:15:14 PM,1.003,,,,,
5142,03/20/25 08:15:14 PM,1.003,,,,,
5143,03/20/25 09:15:14 PM,1.003,,,,,
5144,03/20/25 10:15:14 PM,1.003,,,,,
5145,03/20/25 11:15:14 PM,1.003,,,,,
5146,03/21/25 12:15:14 AM,1.003,,,,,
5147,03/21/25 01:15:14 AM,1.003,,,,,
5148,03/21/25 02:15:14 AM,1.003,,,,,
5149,03/21/25 03:15:14 AM,1.003,,,,,
5150,03/21/25 04:15:14 AM,1.003,,,,,
5151,03/21/25 05:15:14 AM,1.003,,,,,
5152,03/21/25 06:15:14 AM,1.003,,,,,
5153,03/21/25 07:15:14 AM,1.003,,,,,
5154,03/21/25 08:15:14 AM,1.003,,,,,
5155,03/21/25 09:15:14 AM,1.003,,,,,
5156,03/21/25 10:15:14 AM,1.003,,,,,
5157,03/21/25 11:15:14 AM,1.003,,,,,
5158,03/21/25 12:15:14 PM,1.003,,,,,
5159,03/21/25 01:15:14 PM,1.003,,,,,
5160,03/21/25 02:15:14 PM,1.003,,,,,
5161,03/21/25 03:15:14 PM,1.003,,,,,
5162,03/21/25 04:15:14 PM,1.003,,,,,
5163,03/21/25 05:15:14 PM,1.003,,,,,
5164,03/21/25 06:15:14 PM,1.003,,,,,
5165,03/21/25 07:15:14 PM,1.003,,,,,
5166,03/21/25 08:15:14 PM,1.003,,,,,
5167,03/21/25 09:15:14 PM,1.003,,,,,
5168,03/21/25 10:15:14 PM,1.003,,,,,
5169,03/21/25 11:15:14 PM,1.003,,,,,
5170,03/22/25 12:15:14 AM,1.003,,,,,
5171,03/22/25 01:15:14 AM,1.003,,,,,
5172,03/22/25 02:15:14 AM,1.003,,,,,
5173,03/22/25 03:15:14 AM,1.003,,,,,
5174,03/22/25 04:15:14 AM,1.003,,,,,
5175,03/22/25 05:15:14 AM,1.003,,,,,
5176,03/22/25 06:15:14 AM,1.003,,,,,
5177,03/22/25 07:15:14 AM,1.003,,,,,
5178,03/22/25 08:15:14 AM,1.003,,,,,
5179,03/22/25 09:15:14 AM,1.003,,,,,
5180,03/22/25 10:15:14 AM,1.003,,,,,
5181,03/22/25 11:15:14 AM,1.003,,,,,
5182,03/22/25 12:15:14 PM,1.003,,,,,
5183,03/22/25 01:15:14 PM,1.003,,,,,
5184,03/22/25 02:15:14 PM,1.003,,,,,
5185,03/22/25 03:15:14 PM,1.003,,,,,
5186,03/22/25 04:15:14 PM,1.003,,,,,
5187,03/22/25 05:15:14 PM,1.003,,,,,
5188,03/22/25 06:15:14 PM,1.003,,,,,
5189,03/22/25 07:15:14 PM,1.003,,,,,
5190,03/22/25 08:15:14 PM,1.003,,,,,
5191,03/22/25 09:15:14 PM,1.003,,,,,
5192,03/22/25 10:15:14 PM,1.003,,,,,
5193,03/22/25 11:15:14 PM,1.003,,,,,
5194,03/23/25 12:15:14 AM,1.003,,,,,
5195,03/23/25 01:15:14 AM,1.003,,,,,
5196,03/23/25 02:15:14 AM,1.003,,,,,
5197,03/23/25 03:15:14 AM,1.003,,,,,
5198,03/23/25 04:15:14 AM,1.003,,,,,
5199,03/23/25 05:15:14 AM,1.003,,,,,
5200,03/23/25 06:15:14 AM,1.003,,,,,
5201,03/23/25 07:15:14 AM,1.003,,,,,
5202,03/23/25 08:15:14 AM,1.003,,,,,
5203,03/23/25 09:15:14 AM,1.003,,,,,
5204,03/23/25 10:15:14 AM,1.003,,,,,
5205,03/23/25 11:15:14 AM,1.003,,,,,
5206,03/23/25 12:15:14 PM,1.003,,,,,
5207,03/23/25 01:15:14 PM,1.003,,,,,
5208,03/23/25 02:15:14 PM,1.003,,,,,
5209,03/23/25 03:15:14 PM,1.003,,,,,
5210,03/23/25 04:15:14 PM,1.003,,,,,
5211,03/23/25 05:15:14 PM,1.003,,,,,
5212,03/23/25 06:15:14 PM,1.003,,,,,
5213,03/23/25 07:15:14 PM,1.003,,,,,
5214,03/23/25 08:15:14 PM,1.003,,,,,
5215,03/23/25 09:15:14 PM,1.003,,,,,
5216,03/23/25 10:15:14 PM,1.003,,,,,
5217,03/23/25 11:15:14 PM,1.003,,,,,
5218,03/24/25 12:15:14 AM,1.003,,,,,
5219,03/24/25 01:15:14 AM,1.003,,,,,
5220,03/24/25 02:15:14 AM,1.003,,,,,
5221,03/24/25 03:15:14 AM,1.003,,,,,
5222,03/24/25 04:15:14 AM,1.003,,,,,
5223,03/24/25 05:15:14 AM,1.003,,,,,
5224,03/24/25 06:15:14 AM,1.003,,,,,
5225,03/24/25 07:15:14 AM,1.003,,,,,
5226,03/24/25 08:15:14 AM,1.003,,,,,
5227,03/24/25 09:15:14 AM,1.003,,,,,
5228,03/24/25 10:15:14 AM,1.003,,,,,
5229,03/24/25 11:15:14 AM,1.003,,,,,
5230,03/24/25 12:15:14 PM,1.003,,,,,
5231,03/24/25 01:15:14 PM,1.003,,,,,
5232,03/24/25 02:15:14 PM,1.003,,,,,
5233,03/24/25 03:15:14 PM,1.003,,,,,
5234,03/24/25 04:15:14 PM,1.003,,,,,
5235,03/24/25 05:15:14 PM,1.003,,,,,
5236,03/24/25 06:15:14 PM,1.003,,,,,
5237,03/24/25 07:15:14 PM,1.003,,,,,
5238,03/24/25 08:15:14 PM,1.003,,,,,
5239,03/24/25 09:15:14 PM,1.003,,,,,
5240,03/24/25 10:15:14 PM,1.003,,,,,
5241,03/24/25 11:15:14 PM,1.003,,,,,
5242,03/25/25 12:15:14 AM,1.003,,,,,
5243,03/25/25 01:15:14 AM,1.003,,,,,
5244,03/25/25 02:15:14 AM,1.003,,,,,
5245,03/25/25 03:15:14 AM,1.003,,,,,
5246,03/25/25 04:15:14 AM,1.003,,,,,
5247,03/25/25 05:15:14 AM,1.003,,,,,
5248,03/25/25 06:15:14 AM,1.003,,,,,
5249,03/25/25 07:15:14 AM,1.003,,,,,
5250,03/25/25 08:15:14 AM,1.003,,,,,
5251,03/25/25 09:15:14 AM,1.003,,,,,
5252,03/25/25 10:15:14 AM,1.003,,,,,
5253,03/25/25 11:15:14 AM,1.003,,,,,
5254,03/25/25 12:15:14 PM,1.003,,,,,
5255,03/25/25 01:15:14 PM,1.003,,,,,
5256,03/25/25 02:15:14 PM,1.003,,,,,
5257,03/25/25 03:15:14 PM,1.003,,,,,
5258,03/25/25 04:15:14 PM,1.003,,,,,
5259,03/25/25 05:15:14 PM,1.003,,,,,
5260,03/25/25 06:15:14 PM,1.003,,,,,
5261,03/25/25 07:15:14 PM,1.003,,,,,
5262,03/25/25 08:15:14 PM,1.003,,,,,
5263,03/25/25 09:15:14 PM,1.003,,,,,
5264,03/25/25 10:15:14 PM,1.003,,,,,
5265,03/25/25 11:15:14 PM,1.003,,,,,
5266,03/26/25 12:15:14 AM,1.003,,,,,
5267,03/26/25 01:15:14 AM,1.003,,,,,
5268,03/26/25 02:15:14 AM,1.003,,,,,
5269,03/26/25 03:15:14 AM,1.003,,,,,
5270,03/26/25 04:15:14 AM,1.003,,,,,
5271,03/26/25 05:15:14 AM,1.003,,,,,
5272,03/26/25 06:15:14 AM,1.003,,,,,
5273,03/26/25 07:15:14 AM,1.003,,,,,
5274,03/26/25 08:15:14 AM,1.003,,,,,
5275,03/26/25 09:15:14 AM,1.003,,,,,
5276,03/26/25 10:15:14 AM,1.003,,,,,
5277,03/26/25 11:15:14 AM,1.003,,,,,
5278,03/26/25 12:15:14 PM,1.003,,,,,
5279,03/26/25 01:15:14 PM,1.003,,,,,
5280,03/26/25 02:15:14 PM,1.003,,,,,
5281,03/26/25 03:15:14 PM,1.003,,,,,
5282,03/26/25 04:15:14 PM,1.003,,,,,
5283,03/26/25 05:15:14 PM,1.003,,,,,
5284,03/26/25 06:15:14 PM,1.003,,,,,
5285,03/26/25 07:15:14 PM,1.003,,,,,
5286,03/26/25 08:15:14 PM,1.003,,,,,
5287,03/26/25 09:15:14 PM,1.003,,,,,
5288,03/26/25 10:15:14 PM,1.003,,,,,
5289,03/26/25 11:15:14 PM,1.003,,,,,
5290,03/27/25 12:15:14 AM,1.003,,,,,
5291,03/27/25 01:15:14 AM,1.003,,,,,
5292,03/27/25 02:15:14 AM,1.003,,,,,
5293,03/27/25 03:15:14 AM,1.003,,,,,
5294,03/27/25 04:15:14 AM,1.003,,,,,
5295,03/27/25 05:15:14 AM,1.003,,,,,
5296,03/27/25 06:15:14 AM,1.003,,,,,
5297,03/27/25 07:15:14 AM,1.003,,,,,
5298,03/27/25 08:15:14 AM,1.003,,,,,
5299,03/27/25 09:15:14 AM,1.003,,,,,
5300,03/27/25 10:15:14 AM,1.003,,,,,
5301,03/27/25 11:15:14 AM,1.003,,,,,
5302,03/27/25 12:15:14 PM,1.003,,,,,
5303,03/27/25 01:15:14 PM,1.003,,,,,
5304,03/27/25 02:15:14 PM,1.003,,,,,
5305,03/27/25 03:15:14 PM,1.003,,,,,
5306,03/27/25 04:15:14 PM,1.003,,,,,
5307,03/27/25 05:15:14 PM,1.003,,,,,
5308,03/27/25 06:15:14 PM,1.003,,,,,
5309,03/27/25 07:15:14 PM,1.003,,,,,
5310,03/27/25 08:15:14 PM,1.003,,,,,
5311,03/27/25 09:15:14 PM,1.003,,,,,
5312,03/27/25 10:15:14 PM,1.003,,,,,
5313,03/27/25 11:15:14 PM,1.003,,,,,
5314,03/28/25 12:15:14 AM,1.003,,,,,
5315,03/28/25 01:15:14 AM,1.003,,,,,
5316,03/28/25 02:15:14 AM,1.003,,,,,
5317,03/28/25 03:15:14 AM,1.003,,,,,
5318,03/28/25 04:15:14 AM,1.003,,,,,
5319,03/28/25 05:15:14 AM,1.003,,,,,
5320,03/28/25 06:15:14 AM,1.003,,,,,
5321,03/28/25 07:15:14 AM,1.003,,,,,
5322,03/28/25 08:15:14 AM,1.003,,,,,
5323,03/28/25 09:15:14 AM,1.003,,,,,
5324,03/28/25 10:15:14 AM,1.003,,,,,
5325,03/28/25 11:15:14 AM,1.003,,,,,
5326,03/28/25 12:15:14 PM,1.003,,,,,
5327,03/28/25 01:15:14 PM,1.003,,,,,
5328,03/28/25 02:15:14 PM,1.003,,,,,
5329,03/28/25 03:15:14 PM,1.003,,,,,
5330,03/28/25 04:15:14 PM,1.003,,,,,
5331,03/28/25 05:15:14 PM,1.003,,,,,
5332,03/28/25 06:15:14 PM,1.003,,,,,
5333,03/28/25 07:15:14 PM,1.003,,,,,
5334,03/28/25 08:15:14 PM,1.003,,,,,
5335,03/28/25 09:15:14 PM,1.003,,,,,
5336,03/28/25 10:15:14 PM,1.003,,,,,
5337,03/28/25 11:15:14 PM,1.003,,,,,
5338,03/29/25 12:15:14 AM,1.003,,,,,
5339,03/29/25 01:15:14 AM,1.003,,,,,
5340,03/29/25 02:15:14 AM,1.003,,,,,
5341,03/29/25 03:15:14 AM,1.003,,,,,
5342,03/29/25 04:15:14 AM,1.003,,,,,
5343,03/29/25 05:15:14 AM,1.003,,,,,
5344,03/29/25 06:15:14 AM,1.003,,,,,
5345,03/29/25 07:15:14 AM,1.003,,,,,
5346,03/29/25 08:15:14 AM,1.003,,,,,
5347,03/29/25 09:15:14 AM,1.003,,,,,
5348,03/29/25 10:15:14 AM,1.003,,,,,
5349,03/29/25 11:15:14 AM,1.003,,,,,
5350,03/29/25 12:15:14 PM,1.003,,,,,
5351,03/29/25 01:15:14 PM,1.003,,,,,
5352,03/29/25 02:15:14 PM,1.003,,,,,
5353,03/29/25 03:15:14 PM,1.003,,,,,
5354,03/29/25 04:15:14 PM,1.003,,,,,
5355,03/29/25 05:15:14 PM,1.003,,,,,
5356,03/29/25 06:15:14 PM,1.003,,,,,
5357,03/29/25 07:15:14 PM,1.003,,,,,
5358,03/29/25 08:15:14 PM,1.003,,,,,
5359,03/29/25 09:15:14 PM,1.003,,,,,
5360,03/29/25 10:15:14 PM,1.003,,,,,
5361,03/29/25 11:15:14 PM,1.003,,,,,
5362,03/30/25 12:15:14 AM,1.003,,,,,
5363,03/30/25 01:15:14 AM,1.003,,,,,
5364,03/30/25 02:15:14 AM,1.003,,,,,
5365,03/30/25 03:15:14 AM,1.003,,,,,
5366,03/30/25 04:15:14 AM,1.003,,,,,
5367,03/30/25 05:15:14 AM,1.003,,,,,
5368,03/30/25 06:15:14 AM,1.003,,,,,
5369,03/30/25 07:15:14 AM,1.003,,,,,
5370,03/30/25 08:15:14 AM,1.003,,,,,
5371,03/30/25 09:15:14 AM,1.003,,,,,
5372,03/30/25 10:15:14 AM,1.003,,,,,
5373,03/30/25 11:15:14 AM,1.003,,,,,
5374,03/30/25 12:15:14 PM,1.003,,,,,
5375,03/30/25 01:15:14 PM,1.003,,,,,
5376,03/30/25 02:15:14 PM,1.003,,,,,
5377,03/30/25 03:15:14 PM,1.003,,,,,
5378,03/30/25 04:15:14 PM,1.003,,,,,
5379,03/30/25 05:15:14 PM,1.003,,,,,
5380,03/30/25 06:15:14 PM,1.003,,,,,
5381,03/30/25 07:15:14 PM,1.003,,,,,
5382,03/30/25 08:15:14 PM,1.003,,,,,
5383,03/30/25 09:15:14 PM,1.003,,,,,
5384,03/30/25 10:15:14 PM,1.003,,,,,
5385,03/30/25 11:15:14 PM,1.003,,,,,
5386,03/31/25 12:15:14 AM,1.003,,,,,
5387,03/31/25 01:15:14 AM,1.003,,,,,
5388,03/31/25 02:15:14 AM,1.003,,,,,
5389,03/31/25 03:15:14 AM,1.003,,,,,
5390,03/31/25 04:15:14 AM,1.003,,,,,
5391,03/31/25 05:15:14 AM,1.112,,,,,
5392,03/31/25 06:15:14 AM,1.003,,,,,
5393,03/31/25 07:15:14 AM,1.003,,,,,
5394,03/31/25 08:15:14 AM,1.003,,,,,
5395,03/31/25 09:15:14 AM,1.003,,,,,
5396,03/31/25 10:15:14 AM,1.003,,,,,
5397,03/31/25 11:15:14 AM,1.003,,,,,
5398,03/31/25 12:15:14 PM,1.003,,,,,
5399,03/31/25 01:15:14 PM,1.003,,,,,
5400,03/31/25 02:15:14 PM,1.003,,,,,
5401,03/31/25 03:15:14 PM,1.003,,,,,
5402,03/31/25 04:15:14 PM,1.003,,,,,
5403,03/31/25 05:15:14 PM,1.003,,,,,
5404,03/31/25 06:15:14 PM,1.003,,,,,
5405,03/31/25 07:15:14 PM,1.003,,,,,
5406,03/31/25 08:15:14 PM,1.003,,,,,
5407,03/31/25 09:15:14 PM,1.003,,,,,
5408,03/31/25 10:15:14 PM,1.003,,,,,
5409,03/31/25 11:15:14 PM,1.003,,,,,
5410,04/01/25 12:15:14 AM,1.003,,,,,
5411,04/01/25 01:15:14 AM,1.003,,,,,
5412,04/01/25 02:15:14 AM,1.003,,,,,
5413,04/01/25 03:15:14 AM,1.003,,,,,
5414,04/01/25 04:15:14 AM,1.003,,,,,
5415,04/01/25 05:15:14 AM,1.003,,,,,
5416,04/01/25 06:15:14 AM,1.003,,,,,
5417,04/01/25 07:15:14 AM,1.003,,,,,
5418,04/01/25 08:15:14 AM,1.003,,,,,
5419,04/01/25 09:15:14 AM,1.003,,,,,
5420,04/01/25 10:15:14 AM,1.003,,,,,
5421,04/01/25 11:15:14 AM,1.003,,,,,
5422,04/01/25 12:15:14 PM,1.003,,,,,
5423,04/01/25 01:15:14 PM,1.003,,,,,
5424,04/01/25 02:15:14 PM,1.003,,,,,
5425,04/01/25 03:15:14 PM,1.003,,,,,
5426,04/01/25 04:15:14 PM,1.003,,,,,
5427,04/01/25 05:15:14 PM,1.003,,,,,
5428,04/01/25 06:15:14 PM,1.003,,,,,
5429,04/01/25 07:15:14 PM,1.003,,,,,
5430,04/01/25 08:15:14 PM,1.003,,,,,
5431,04/01/25 09:15:14 PM,1.003,,,,,
5432,04/01/25 10:15:14 PM,1.003,,,,,
5433,04/01/25 11:15:14 PM,1.003,,,,,
5434,04/02/25 12:15:14 AM,1.003,,,,,
5435,04/02/25 01:15:14 AM,1.003,,,,,
5436,04/02/25 02:15:14 AM,1.003,,,,,
5437,04/02/25 03:15:14 AM,1.003,,,,,
5438,04/02/25 04:15:14 AM,1.003,,,,,
5439,04/02/25 05:15:14 AM,1.003,,,,,
5440,04/02/25 06:15:14 AM,1.003,,,,,
5441,04/02/25 07:15:14 AM,1.003,,,,,
5442,04/02/25 08:15:14 AM,1.003,,,,,
5443,04/02/25 09:15:14 AM,1.003,,,,,
5444,04/02/25 10:15:14 AM,1.003,,,,,
5445,04/02/25 11:15:14 AM,1.003,,,,,
5446,04/02/25 12:15:14 PM,1.003,,,,,
5447,04/02/25 01:15:14 PM,1.003,,,,,
5448,04/02/25 02:15:14 PM,1.003,,,,,
5449,04/02/25 03:15:14 PM,1.003,,,,,
5450,04/02/25 04:15:14 PM,1.003,,,,,
5451,04/02/25 05:15:14 PM,1.003,,,,,
5452,04/02/25 06:15:14 PM,1.003,,,,,
5453,04/02/25 07:15:14 PM,1.003,,,,,
5454,04/02/25 08:15:14 PM,1.003,,,,,
5455,04/02/25 09:15:14 PM,1.003,,,,,
5456,04/02/25 10:15:14 PM,1.003,,,,,
5457,04/02/25 11:15:14 PM,1.003,,,,,
5458,04/03/25 12:15:14 AM,1.003,,,,,
5459,04/03/25 01:15:14 AM,1.003,,,,,
5460,04/03/25 02:15:14 AM,1.003,,,,,
5461,04/03/25 03:15:14 AM,1.003,,,,,
5462,04/03/25 04:15:14 AM,1.003,,,,,
5463,04/03/25 05:15:14 AM,1.003,,,,,
5464,04/03/25 06:15:14 AM,1.003,,,,,
5465,04/03/25 07:15:14 AM,1.003,,,,,
5466,04/03/25 08:15:14 AM,1.003,,,,,
5467,04/03/25 09:15:14 AM,1.003,,,,,
5468,04/03/25 10:15:14 AM,1.112,,,,,
5469,04/03/25 11:15:14 AM,1.003,,,,,
5470,04/03/25 12:15:14 PM,1.003,,,,,
5471,04/03/25 01:15:14 PM,1.003,,,,,
5472,04/03/25 02:15:14 PM,1.003,,,,,
5473,04/03/25 03:15:14 PM,1.003,,,,,
5474,04/03/25 04:15:14 PM,1.003,,,,,
5475,04/03/25 05:15:14 PM,1.003,,,,,
5476,04/03/25 06:15:14 PM,1.003,,,,,
5477,04/03/25 07:15:14 PM,1.003,,,,,
5478,04/03/25 08:15:14 PM,1.003,,,,,
5479,04/03/25 09:15:14 PM,1.003,,,,,
5480,04/03/25 10:15:14 PM,1.003,,,,,
5481,04/03/25 11:15:14 PM,1.003,,,,,
5482,04/04/25 12:15:14 AM,1.003,,,,,
5483,04/04/25 01:15:14 AM,1.003,,,,,
5484,04/04/25 02:15:14 AM,1.003,,,,,
5485,04/04/25 03:15:14 AM,1.003,,,,,
5486,04/04/25 04:15:14 AM,1.003,,,,,
5487,04/04/25 05:15:14 AM,1.003,,,,,
5488,04/04/25 06:15:14 AM,1.003,,,,,
5489,04/04/25 07:15:14 AM,1.003,,,,,
5490,04/04/25 08:15:14 AM,1.003,,,,,
5491,04/04/25 09:15:14 AM,1.003,,,,,
5492,04/04/25 10:15:14 AM,1.003,,,,,
5493,04/04/25 11:15:14 AM,1.003,,,,,
5494,04/04/25 12:15:14 PM,1.003,,,,,
5495,04/04/25 01:15:14 PM,1.003,,,,,
5496,04/04/25 02:15:14 PM,1.003,,,,,
5497,04/04/25 03:15:14 PM,1.003,,,,,
5498,04/04/25 04:15:14 PM,1.003,,,,,
5499,04/04/25 05:15:14 PM,1.003,,,,,
5500,04/04/25 06:15:14 PM,1.003,,,,,
5501,04/04/25 07:15:14 PM,1.003,,,,,
